current_cgpa,education_level,study_style,parent_education,screen_time,sleep_time,study_efficiency,overall_attendance,overall_interest,ads_marks,ads_attendance,ads_interest,ads_assignments,ads_quizzes,ads_participation,ds_marks,ds_attendance,ds_interest,ds_assignments,ds_quizzes,ds_participation,am_marks,am_attendance,am_interest,am_assignments,am_quizzes,am_participation,java_marks,java_attendance,java_interest,java_assignments,java_quizzes,java_participation,dbms_marks,dbms_attendance,dbms_interest,dbms_assignments,dbms_quizzes,dbms_participation
90.34360042856235,3,3,0,25.0,50.0,8.3011583011583,53.65839564338458,100.0,82.24392284341953,71.08835947659551,10.0,66.45041427337263,62.54684941049389,41.70471844186967,74.52625057135732,75.57169985503313,10.0,56.51914835574282,49.32880634751098,45.53318443780747,80.90750818003163,75.01552520626338,10.0,64.89890295167173,48.58186466495835,46.28763380418875,76.7512250273793,65.40006077819127,10.0,55.42589184121489,63.118342232888246,37.71393093271582,74.62039484401461,54.39369661043166,10.0,53.194775580999696,58.69399577446103,35.318104389296764
89.60714131423643,3,2,0,8.333333333333332,25.0,15.540540540540537,50.068009844309934,99.15435362933232,77.48112020046553,65.81862495686616,10.0,57.92761754018884,62.22826437784339,44.341339709330505,80.28789586227708,71.47097835870936,10.0,71.7624078154232,54.82215827698746,36.57479679998848,68.89251146275384,55.09651270005237,10.0,50.63399566082544,56.51960069619405,41.513457677671504,78.03640801686754,77.18608675897501,10.0,69.94790360408285,53.84481603858409,42.30058736332121,78.88322189650684,62.69577687955875,9.784346210308518,65.18768264176293,54.66114063888161,37.3056032578464
47.15219642824338,0,0,0,87.5,75.0,2.4877149877149867,18.757350434723218,61.4374932112932,62.78475006880704,59.87551308671904,10.0,52.2180829460235,36.61966184596185,34.65294509070892,56.2549676534376,52.8942559656146,7.149156040676393,44.56856909690851,39.884707851526194,34.85400935723968,45.560773107703525,50.01487139773208,6.899533503270248,40.10963017718981,37.06661029299172,26.66977613188697,58.361124222841454,54.56855045988958,8.817446580086264,46.38059624940892,34.756207134027015,35.06904616328048,54.534470125471074,34.67251497849344,7.299787815991677,42.57745035704284,40.50589522986271,19.322294475860257
62.15709959270097,2,1,1,45.83333333333333,0.0,1.4639639639639634,44.268548737276205,84.1225419778289,61.90915688431792,60.49195363341693,8.800480428505479,44.89888541396619,36.91080552745738,33.767167326348506,71.27143489481443,61.82365973601694,9.23671590213775,49.929676692064525,47.94954017496429,40.288895961892926,66.6769212187343,72.4518893536144,10.0,54.94367292469946,52.438180424916176,37.586254419899625,82.22950094820004,63.90131204595618,10.0,62.26019889110122,58.41557271340773,35.742655047405854,78.82251881763843,58.73643268406789,7.913789670224757,64.90418119839904,56.75600659070952,35.159732619996646
70.88827651021732,0,2,0,58.33333333333333,0.0,0.9009009009009006,52.137645436996074,69.00726537340779,58.962268447347554,63.33654522992207,6.147737262510145,38.27109988707183,39.79060442204639,30.20165177349048,64.05645460760135,53.22655951720373,6.950434703150009,54.12014608096293,43.34315922441679,25.183198953094056,72.458531396541,73.51624235374605,8.998168884416552,53.95655018784242,46.23375054238581,38.281937585537214,71.47058561702018,66.77492462099792,10.0,59.77122691222996,37.09429425456098,35.74225209144523,83.02049885862021,80.71772480562339,10.0,78.35912597597331,48.94880624175083,46.193189918539225
56.54118442771253,0,1,0,75.0,37.5,1.7603129445234704,36.614580538000965,75.8253303652478,73.59569292461657,61.21919016900109,10.0,63.65934797181502,51.80439881875797,38.26776185909936,67.23517309508134,49.98119543084944,8.851261555789998,49.16112278536522,44.25563550079778,34.733195210795174,48.11131779517649,50.5768105924203,8.654596791854068,30.27304038084688,37.67849494675831,39.60364427326231,61.38497341572801,76.70684597027892,10.0,52.36134853224743,42.72716011906361,44.95543920031477,54.2673547019907,59.30578283626866,6.329201670224039,41.363773187535806,33.72004147009269,30.27440640351861
59.30731325984254,1,0,0,16.666666666666664,12.5,7.094594594594593,32.570643420790226,81.35584616930106,62.38833570683196,50.99452470182938,8.28484995879191,44.10342551553541,46.46136648247869,31.21022476607923,72.14438861609483,73.74842423990698,10.0,54.53020668388253,50.96080404806509,42.231927025341015,62.41911477537287,54.48837261028688,10.0,47.70675862797759,44.16443432026142,36.96660613378397,62.3886620212488,57.52432640015601,8.66361654764195,57.55103906891121,40.59597324709218,36.00638303461169,58.10611242037073,50.67046336671582,8.296966373498378,46.084207852545774,41.573991776035314,28.75130768958581
76.07472566441433,0,1,2,91.66666666666666,50.0,1.5863689776733247,60.9119453937364,91.25647697298412,66.0654144700347,60.312688453844366,7.770257235844387,50.40706452221463,50.392784449047895,32.35903658363645,80.18465763256026,65.2105153120538,10.0,63.04322380284432,56.34396265565082,40.500321417971136,74.48728607959782,76.51801080753177,10.0,53.95443917594751,42.87736760956723,42.716693037960624,71.53335085363,73.13981524114477,10.0,56.631704323307616,45.5993312243382,41.50622249164011,85.22097205790328,84.87755091483633,10.0,67.21830187303976,55.810077701798576,45.27118294793703
81.19380349040831,3,2,3,54.166666666666664,37.5,2.8716216216216206,67.222312926554,74.13188200989998,76.19815059517776,67.87185221042682,9.854338356020047,57.64374138734397,54.639630515253366,41.06343780246296,86.68030017210361,88.60829453308264,10.0,70.48430878371323,58.2882377047712,47.89799996837032,64.95225132001652,64.6862612184592,7.794733756096149,55.43291100242824,45.63234244633764,39.60111132588839,74.51463652769797,80.20589966535856,10.0,49.17924788431,56.84560426054736,43.444406588763805,72.62079614782614,74.85834512735637,5.754130609197522,55.02428033801381,52.378600293437046,31.131421455055836
38.77105888174417,1,3,0,75.0,37.5,1.7603129445234704,19.981075053628604,61.976846977196885,45.76636257620508,51.32899713531787,6.35574701211682,34.401214108303044,32.619313109456954,27.885132025589595,52.16947496404582,51.01092755415976,10.0,46.579457098619,35.768098927208634,36.73459575200338,43.403127391137446,39.95575082321079,7.311313039094876,26.150780595957045,29.972120965408124,32.01248166177749,57.51717521285066,59.64185366161775,10.0,49.14858682853961,46.9586174209773,36.97743406689446,43.88786318193299,53.2243114278683,6.636408006112975,30.79191268731741,25.455683930355825,30.798689372845995
71.75991074963173,2,2,1,8.333333333333332,37.5,18.355855855855854,45.820490986755836,87.67745000040362,77.10262288790054,76.90684206967192,10.0,54.156249941142434,56.567669776065095,43.70673880173844,62.442754784815605,63.18000140977756,9.843431160514353,50.35986243430175,45.88597016430599,41.71495195628067,60.04970818079638,60.69448615622078,8.804826497950966,52.437350785809954,45.86835213872061,34.26092380584971,63.26197130544113,63.355532415693546,10.0,56.239734345086,31.20988772703543,42.95263913710689,67.51245038544715,57.24566908718694,8.20928859461258,49.56001152316374,49.39323575136933,28.954469167578253
85.43733455988466,2,2,1,41.666666666666664,50.0,4.79115479115479,54.83527260328324,83.2450863672132,65.85476261658087,71.26225181415266,7.150864793276302,49.4503394603517,48.42039804378309,36.38337501033815,68.07163074683776,58.544550279030574,9.4742027609443,56.82669412816516,45.55107706723909,34.83061364146764,73.59848962004246,89.27994227157346,9.10215277546508,56.81193504501381,54.29976491678381,45.19240677362711,73.43093325231332,48.27625453100936,10.0,47.76581275631099,53.19041406898205,35.11339993706034,82.97327710035117,77.1224175876404,10.0,66.17321516536825,54.89647140872075,42.51739685568062
41.65688903581703,2,1,0,62.5,25.0,1.8158783783783778,25.347473740848347,27.05464861164718,51.99976427446924,51.401201245154326,7.229474334521484,44.11875808068743,39.94608111757003,31.92103152154488,50.77912319336,66.54813068097141,7.569583832458454,43.55481140801681,32.59107224270154,32.681846052340056,34.9297118847791,45.653901535587664,2.357592300810028,28.3477074181662,24.525212834550025,18.598809137551903,50.70202941813282,56.083754968544106,8.729807971791633,34.44571048260682,28.863248708745974,33.592456930957844,49.4842266251129,49.22774146635341,5.511272322445155,42.31735218865617,35.410358289736706,29.5504288293857
43.554397669558995,3,1,1,16.666666666666664,37.5,10.472972972972972,25.882011076560218,26.954771099260576,59.215685057001465,82.12945648200593,7.064737715524475,42.43144597029357,47.247322232289534,41.51370636407472,40.63149675416278,36.11706453862356,4.969823253069871,28.911376258560384,34.836122949311715,19.782342752795127,36.92926689181821,48.76787220087353,5.170368749749211,34.91162095033863,14.968656057963102,25.302524891446083,62.50351414300118,56.03994340310405,7.814981529061733,52.83884847364981,48.41307028063066,28.10059627629185,48.20061031407983,47.23029387579156,6.3523490995659095,34.73141350770283,35.329816497394326,30.837420313319992
67.49322879524718,1,0,0,0.0,37.5,57.77027027027026,52.579810600099584,88.35369660090696,76.11317594638746,66.7979729144944,10.0,66.57844585041798,62.02090758639493,41.13906451028369,66.94902473447972,60.89915636101455,8.616562676523769,53.10352357446072,48.94036594415713,33.90727819128321,69.54298399505316,72.23050769045845,8.413437627352428,59.80606820654174,49.76075256002753,38.19258176309297,80.34298194362744,86.91819256614562,10.0,63.91044430923685,55.37254840423559,46.36034038245066,63.23633847800222,51.85933821363151,10.0,53.53028185584376,52.09337902110223,33.46069652323793
79.71532807151038,0,2,2,87.5,12.5,0.5681818181818179,59.005555847807834,85.52535909260067,69.84856379474563,70.60694780957186,10.0,60.76157341156555,47.86728593771456,37.87273516971281,92.2350285001265,81.20284069571102,10.0,67.16485022772422,58.40385031679858,47.147085638445816,60.47848336159139,72.61214676304685,8.572033831728236,45.28233598295675,40.04428568102293,41.60919100922275,78.83859090339773,66.32508715973503,10.0,64.67440712959929,58.14845789179344,37.42358572080718,63.20679593713874,64.42590482955586,7.736693699805508,51.558336258657015,46.970113500570726,34.90949105630594
32.92533249809066,3,3,3,100.0,50.0,1.3513513513513513,14.804118214768557,1.8612772304243186,43.37446117706753,52.73927320134956,7.686324419491502,35.90497853649832,28.83159819075506,32.80916345608876,50.4328980286426,39.73948255294208,4.917172986275536,41.48966677100735,38.052440472007895,19.0713774518026,36.44502909226099,47.57080649068319,2.820301657381912,41.195986048532646,21.45095791296836,19.87566446806844,39.22269641563864,55.452090357763616,6.108886189336706,29.95545486890636,35.766725291130726,31.505357033405915,26.18264919374213,46.39279613448228,3.4403197590172967,13.67754834441941,16.322715206277014,19.49053055197831
74.66361348397007,0,0,3,16.666666666666664,62.5,13.851351351351349,52.312423653524434,78.45707495242266,69.45737770687546,71.02362239294871,7.996480756211834,60.403698343967065,35.57632072261187,32.34126813805961,64.98847496574759,64.83392246534696,8.092273050279811,45.704608458116205,42.13650483199897,30.491327646406354,80.28833284074642,78.09885258258787,10.0,66.95974620971927,57.53433598652405,43.77717844792775,70.61099922923431,56.04114776616628,10.0,51.46854812027591,46.314992474304674,36.992282111068086,66.07240007870661,68.02236911468366,8.417444542256064,49.35573862944562,48.59392943485632,37.55479384900394
72.86648602029855,1,1,1,58.33333333333333,87.5,4.842342342342341,57.99189927018663,100.0,77.68939082608148,58.751727425534845,10.0,63.89464815814292,63.92754282941896,32.970708211864576,74.4746190510394,67.96804932765326,10.0,61.456385976275904,58.11750392913427,42.64244098217893,71.55680952031064,75.52202167813796,10.0,52.04788590174503,52.71657720249365,48.35636528408418,75.12800151057264,81.60223758082103,10.0,57.02832729964368,55.24836894301843,46.27990205686806,73.33708878092092,68.73111431775443,10.0,63.17498929446042,51.960210784938646,41.40838075029317
57.09379952074072,2,3,1,29.166666666666664,100.0,11.317567567567565,36.949049617348294,46.05722425963753,62.236596913706926,63.51813543263012,6.968122448153103,44.41589582282606,40.10157326278853,34.96235074766243,57.291862596855125,70.41007730177037,5.794031164886675,46.66290546032532,30.14709019565985,33.085472222792134,64.16912120781225,69.39378188918501,8.513880608170494,48.8987324080797,45.12574552650974,34.45396392438968,48.63876883280841,42.88358539968525,7.7550237808250175,40.16688956791964,37.3354142894958,33.251585712187044,57.251800088526544,52.441415023615605,7.212643362517235,37.877502992293074,36.74699068974151,31.018920376678967
62.934425415725165,3,0,1,66.66666666666666,0.0,0.6359300476947534,40.34161216830997,98.0132963863431,61.51346559481969,49.80786411945567,9.49335776970154,53.72956058154209,41.5535928176575,35.09034674865286,66.2652125794212,68.54571407980268,10.0,47.03763698191427,54.3773423904056,39.1467620958703,65.1227036055522,56.43617842268483,10.0,61.54481928895965,49.28315548696248,36.59987368161342,68.814672742237,63.19599408507501,10.0,56.56420174979134,40.1396243587542,36.287747551278926,71.8886669046949,69.35562951459305,10.0,60.83583243542564,53.99968443446155,41.95347866674956
54.975699851576266,0,2,2,20.833333333333332,87.5,14.13288288288288,16.528038544753098,68.3368377552929,57.10389134036244,41.82511969546215,10.0,49.46207347756968,46.56241250581856,30.234010031288182,58.58596962430519,46.69593826714695,8.531055065073323,55.62912469729883,43.669420223669206,30.96329526968721,45.98973324484329,42.34725673012329,6.455916017810871,42.10446929519944,29.466927497140844,28.70176625523205,46.32599724728024,52.06769280909481,6.938399652999083,34.938647139254456,34.36191321655274,26.56577480727586,67.66021610097636,63.37646658769718,10.0,60.66141231648909,39.691917463503714,35.641434460013386
55.666893390993614,2,2,2,100.0,62.5,1.6891891891891886,41.13715417496374,62.712890774315355,58.88530701629745,57.90080458230743,9.40985272613549,47.26374890360442,39.18384894171714,35.31495168126282,48.50497041481087,70.69007634513859,4.894059828026782,42.055872897732726,33.38648004475674,33.1129210479139,58.91385500190838,62.41229173007693,6.757578278079562,40.47400267690711,31.74085903455101,30.793957666279155,62.5113877407325,63.3016396156776,9.429680548520713,51.56138441683351,37.76712329029655,34.83265517607897,62.308153077055735,55.07536561967569,10.0,46.199807942142485,37.028517196630034,43.49798065204952
36.83297036488172,0,3,0,12.5,50.0,15.540540540540537,23.043390586132684,38.33884258473098,47.078708407812464,54.27368255758167,5.547786793092215,35.61501521483097,30.019106156099287,24.225131279908293,42.9090937604739,51.947195103733605,8.580750178057086,39.723791010505465,24.526566112592707,31.014904086726037,34.23363471617992,40.14287585526065,6.081300184522859,28.88833685503107,16.604396508800278,24.89221398178133,47.00216151023928,49.66420388079533,7.400953042033267,37.66482052849955,32.13582220384964,27.7616624334727,53.12609846501415,66.98191853685216,6.664596376866168,41.84668057412137,36.52906954270761,27.927943839775985
54.1343360656615,1,0,3,33.33333333333333,87.5,8.971471471471471,42.86821551924852,57.16932719044902,54.17195512406322,54.37520694534274,6.884777137278238,32.27759493314024,40.875612111090994,29.870850063321186,64.70672022560443,63.97252577563045,9.6629026587112,55.779427430597536,44.5567447564115,40.66349365028072,51.48611448785582,53.97793289167966,5.898980983737466,42.15840060885869,38.18689722877039,30.253923644227907,72.1587772898394,56.47344858570919,10.0,63.44103439247053,47.68747082599974,38.9763165233172,56.76785529794039,85.01738988222814,6.630810339645562,43.38594518678358,34.52757672583476,36.65437355570072
97.78417276763406,3,3,2,87.5,62.5,2.1038083538083527,70.99611280926149,100.0,84.80648264403888,74.43532921309755,10.0,77.74107737080021,53.08302568335101,46.56257136385338,90.51452550872052,83.79664232119052,10.0,68.89925061672434,54.51219769127536,41.12992192654508,79.71051405173569,81.63316719283131,10.0,58.300350608806,53.37634546003408,41.207024559478725,83.56509204574202,74.32634457388394,10.0,61.45751816205546,70.02713635819515,36.38966800369857,92.10310132702486,71.710581331787,10.0,74.7889241316563,64.66556475785623,43.378979715432415
73.24687884372962,3,1,0,83.33333333333333,37.5,1.4639639639639634,45.41409287203545,73.81520522183762,61.436739830793655,68.66825479532403,7.331605463480157,49.0685726915411,34.973358547571245,34.044704533063744,75.14060159458299,65.73408311106793,10.0,54.40527193796298,45.987997755633536,42.85158608705097,72.04539526980446,60.75290366691856,10.0,64.78190478507815,54.55862313152311,42.326607374786505,64.91126485404433,61.51246573986101,10.0,53.375750245174025,42.12555053069662,36.36340560200249,63.55860041183031,63.67331561717853,5.990839447214628,55.10775887963665,43.53229155670452,36.3640248597448
80.63505636382769,3,3,0,83.33333333333333,0.0,0.2574002574002572,51.13951075677415,100.0,91.72177541940736,85.98513597670038,10.0,73.87772805186106,59.84084019937001,48.678246359954045,79.0733468183637,51.81730134439407,10.0,61.47822554509104,64.342788811013,37.92313881256224,67.12044854198037,44.661905430655366,10.0,58.3033884386124,40.9729737706235,30.995293149287484,86.3353797911223,88.54316085948606,10.0,61.25457344667576,59.39300359486332,45.39630901121862,64.07504102287409,64.00649516802417,10.0,53.52658491683201,50.47058658726242,35.826972063850185
73.21140616195306,1,0,1,50.0,37.5,3.1964656964656952,46.73473440809327,76.51929565036316,75.09146016499089,63.992218748349934,10.0,69.97608872404166,49.9441086990037,39.89590371021332,70.6419479565656,74.59780289045491,9.851843645049437,58.19594562010481,62.20000847836286,45.18318662265151,50.67671951299227,56.34566654051838,6.517151352345975,42.01309424933726,41.523643010481806,28.803888265738824,67.05743118799178,56.57125188841293,7.793036213529643,58.85957975744541,42.86696418558795,35.909829852565565,84.25377421256323,72.21859413388651,9.850001414927286,72.60629172909096,58.2896813389859,42.628863934119536
59.84257432731832,1,3,0,70.83333333333333,37.5,1.9331831831831827,36.57437539864071,69.71514515442992,63.60615576441556,62.34720971940756,8.54365220870932,53.54857855033016,49.28891435300194,36.00848431012732,63.5825981438196,63.7648485796051,8.72741943016971,53.65874500994842,39.633432886281255,38.79834668667315,47.4362793520904,40.23875527673589,6.838113282224317,36.77187922347832,38.58656319414212,29.18266985263796,62.54837783186858,49.970897917244045,10.0,53.5365300338637,46.01403127180683,36.90784501765033,75.20073886392858,81.36507665319586,8.167676963200552,57.50096651086767,48.76860576239724,40.37316111153793
92.84544784612038,3,1,3,70.83333333333333,87.5,3.8100600600600596,53.016419496272974,98.4073764788134,82.44736548757234,68.25578103678356,10.0,76.24014904333782,57.1381399761003,39.16011086377964,77.29271429001265,71.37544524166474,10.0,60.61252221194768,61.47010066468037,44.45061695859976,79.71534733377362,66.64579398606554,9.593854701197964,62.63948827923627,51.20229541253804,35.87513205307124,73.68866181873548,56.7285662703145,10.0,70.60157453095519,56.28171944267091,40.01961854880103,89.21418116745242,76.81851294968894,10.0,68.63808869425094,66.19620984831195,41.00731183445842
49.33495948064363,2,2,3,12.5,87.5,21.874999999999996,28.1370879238379,44.71970815362939,54.20990712533007,40.1189233213521,8.014107435158959,43.14571084095761,37.22685517931064,24.117329374108515,60.11231983036802,66.5678353699327,9.285382735112458,51.18335193375572,41.12453035459605,41.06989437963505,42.23632371208848,51.89231477755291,3.1330512806893007,41.77702184765689,24.088545313263925,23.796759972748596,57.757830786079154,62.825500913818665,6.65134839632907,50.939079765513554,41.46009420030187,29.97841943523977,57.74272986787812,54.65931778626442,8.818722822225457,51.51824220943141,35.438917497752485,35.12114783649314
61.34843004147501,1,0,1,8.333333333333332,62.5,23.986486486486484,32.59080893231899,69.77314255032564,64.15907374010551,42.61526240955584,9.96986990307345,59.09639810788655,46.54065457682043,34.5706284440766,63.08363515488888,52.173633174312975,8.711068512786998,58.06048075301533,41.0864089268548,30.72734926283185,59.664571432110655,67.12844350062366,7.8990989771686015,49.59819710421195,44.13579098986392,40.79316860367352,67.90977928483801,55.30321717176776,6.818851320076702,55.68144407307592,39.57607880407376,28.691262682642517,73.6889315236682,70.25723479494428,8.892763464932012,56.12656777372843,52.17014532118928,37.76755170572911
70.44634209243617,0,0,0,54.166666666666664,62.5,4.078185328185327,64.37487857445619,96.14768859954785,91.68767298830502,81.85885775469328,10.0,64.4789819339652,69.02147336628718,38.9999859221296,69.85533041700255,66.50383984236382,10.0,56.38351205054983,50.21433830260781,41.774915405999074,78.92655833439774,65.03088108795593,9.0175969750532,59.29778890859138,58.436588988183374,37.93208493417311,71.12870632979113,71.07385767239023,10.0,51.18733698096901,51.80375566553636,39.486045430878384,86.98874768601121,84.46587385900827,10.0,65.47374468893798,56.81202044435666,44.99583830673088
89.16497343682637,1,1,0,75.0,62.5,2.6493598862019905,60.93108464660114,100.0,71.5971242983255,76.1641716786695,10.0,56.32847471782857,58.3356070527953,44.62901219643428,74.74995591255632,70.21665180429807,10.0,47.8935741035536,51.69234193230074,39.84160487668042,71.86542613744422,56.23399873648373,10.0,51.830232162328734,47.90603653221907,34.98910203766985,87.66557409238966,84.0259619006365,10.0,71.01511807795568,66.81655777739618,47.9635479322917,82.17504760800782,73.46684626835317,10.0,63.43023923147912,46.46493227496127,46.91081899900988
68.8833112635075,2,0,2,8.333333333333332,75.0,26.8018018018018,34.64789961238323,70.34253692324822,62.73612993593215,59.588252061055385,7.709394792495003,44.144335872109394,37.03229079745842,39.11733832966186,67.65356344430143,69.63151630068373,6.8732661762271166,49.80849920771142,51.261181932894665,39.90879771879354,62.28186406973401,57.23666207555063,7.97832503254768,49.7192283660473,36.011523805313765,32.5144648463158,57.96641666054104,40.79542146798382,10.0,39.486166007154495,40.65219844550163,33.16295080388135,74.78171381839205,65.49780619131387,9.875871144954372,58.62836232208734,57.69347558945861,41.37700593105644
52.25112231001337,1,3,0,33.33333333333333,0.0,2.4024024024024015,31.449721199731716,59.83682102414131,56.15963644411376,40.00178177629971,10.0,39.685085707450064,44.35185745946136,28.635448022334323,55.511184604418936,51.60987996352249,6.141821906193137,40.77977418346487,41.3460701996744,31.983483163228456,59.30427289159145,64.56817116967207,6.6532515023373096,50.698134159181535,37.6615626167241,32.823053074371856,56.361857541966266,56.26540729368797,10.0,44.594075136788746,31.03401617590194,37.40771643122643,60.3687517213675,72.10819614085403,6.962652689953692,42.769816086669344,43.00031337341437,35.86999176708737
65.51488974301199,2,3,3,70.83333333333333,37.5,1.9331831831831827,30.59289982931085,81.88016622178318,70.67979310306879,63.61367721983444,10.0,60.59697853578504,51.555376523437424,45.42464607434417,70.66990627605507,53.14359984878556,10.0,45.97945401981844,50.69265780350615,37.301820728014775,66.95672545091146,64.69209595858476,8.852464856380227,45.11510760034076,45.04318996111708,28.86308388158709,61.69950387725861,57.79135841788353,8.600334203066618,53.38637649920926,40.670170492114174,31.102508728165706,63.20642881117884,43.11686181323604,7.926344092593253,49.97605328797799,39.26372512441606,30.05373240254945
